PULocationID,hour,day_of_week,trip_count
218,9,4,7
218,9,5,3
218,9,6,5
218,10,0,1
218,10,1,5
218,10,2,5
218,10,3,10
218,10,4,9
218,10,5,4
218,10,6,6
218,11,0,4
218,11,1,8
218,11,2,5
218,11,3,7
218,11,4,6
218,11,5,7
218,11,6,6
218,12,0,1
218,12,1,5
218,12,2,3
218,12,3,5
218,12,4,8
218,12,5,6
218,12,6,2
218,13,0,2
218,13,1,3
218,13,2,6
218,13,3,8
218,13,4,8
218,13,5,3
218,13,6,3
218,14,0,2
218,14,1,2
218,14,2,4
218,14,3,1
218,14,4,9
218,14,5,4
218,15,1,4
218,15,2,2
218,15,3,5
218,15,4,5
218,15,5,4
218,15,6,1
218,16,0,3
218,16,1,6
218,16,2,2
218,16,3,2
218,16,4,7
218,16,5,3
218,16,6,1
218,17,0,1
218,17,1,1
218,17,2,1
218,17,3,3
218,17,4,3
218,17,5,1
218,18,1,3
218,18,3,1
218,18,4,1
218,18,5,2
218,18,6,4
218,19,0,1
218,19,2,1
218,19,3,1
218,19,4,1
218,19,5,1
218,19,6,3
218,20,0,1
218,20,2,6
218,20,3,1
218,20,5,2
218,21,0,1
218,21,1,4
218,21,2,3
218,21,3,3
218,21,5,3
218,21,6,2
218,22,3,1
218,22,4,2
218,22,5,2
218,22,6,1
218,23,3,1
219,0,0,3
219,0,1,1
219,0,3,1
219,0,4,5
219,0,5,2
219,0,6,1
219,1,0,1
219,1,1,1
219,1,4,2
219,2,0,2
219,2,1,2
219,2,2,1
219,2,5,2
219,3,0,2
219,3,1,5
219,3,2,3
219,3,3,2
219,3,4,2
219,4,0,2
219,4,1,1
219,4,2,2
219,4,3,1
219,4,4,3
219,4,5,2
219,5,0,4
219,5,1,6
219,5,2,8
219,5,3,8
219,5,4,7
219,5,6,1
219,6,0,6
219,6,1,5
219,6,2,4
219,6,3,6
219,6,4,5
219,6,5,3
219,6,6,1
219,7,0,9
219,7,1,7
219,7,2,6
219,7,3,10
219,7,4,6
219,7,5,6
219,7,6,2
219,8,0,1
219,8,1,4
219,8,2,6
219,8,3,11
219,8,4,6
219,8,5,5
219,8,6,3
219,9,0,4
219,9,1,7
219,9,2,5
219,9,3,6
219,9,4,6
219,9,5,4
219,9,6,7
219,10,0,2
219,10,1,5
219,10,2,1
219,10,3,5
219,10,4,1
219,10,5,3
219,10,6,2
219,11,0,1
219,11,1,4
219,11,2,6
219,11,3,7
219,11,4,5
219,11,5,1
219,11,6,4
219,12,0,1
219,12,1,3
219,12,2,5
219,12,3,2
219,12,4,3
219,12,5,7
219,12,6,7
219,13,1,4
219,13,2,1
219,13,3,5
219,13,4,5
219,13,5,5
219,13,6,6
219,14,0,2
219,14,1,1
219,14,2,2
219,14,3,4
219,14,4,1
219,14,5,2
219,14,6,2
219,15,0,3
219,15,1,3
219,15,2,4
219,15,3,7
219,15,4,6
219,15,5,1
219,16,0,4
219,16,1,3
219,16,2,2
219,16,3,5
219,16,4,1
219,16,5,6
219,16,6,3
219,17,0,1
219,17,1,2
219,17,2,2
219,17,3,5
219,17,4,4
219,17,5,1
219,17,6,2
219,18,0,4
219,18,1,2
219,18,2,4
219,18,3,2
219,18,4,4
219,18,5,8
219,18,6,5
219,19,0,1
219,19,1,2
219,19,2,2
219,19,3,4
219,19,4,6
219,19,5,2
219,19,6,4
219,20,0,6
219,20,1,2
219,20,3,5
219,20,4,4
219,20,5,3
219,20,6,2
219,21,0,3
219,21,1,1
219,21,2,6
219,21,3,3
219,21,4,3
219,21,5,1
219,21,6,6
219,22,1,2
219,22,2,1
219,22,3,8
219,22,4,2
219,22,5,1
219,22,6,1
219,23,0,1
219,23,1,2
219,23,2,3
219,23,3,4
219,23,4,3
220,0,4,1
220,4,4,1
220,5,0,2
220,5,1,1
220,5,2,1
220,5,3,5
220,5,4,3
220,5,5,3
220,6,0,4
220,6,1,2
220,6,2,3
220,6,3,6
220,6,4,7
220,6,5,3
220,7,0,2
220,7,1,9
220,7,2,12
220,7,3,10
220,7,4,15
220,7,5,7
220,7,6,3
220,8,0,10
220,8,1,6
220,8,2,4
220,8,3,5
220,8,4,7
220,8,5,2
220,8,6,5
220,9,0,7
220,9,1,3
220,9,2,6
220,9,3,6
220,9,4,11
220,9,5,2
220,9,6,2
220,10,0,1
220,10,1,3
220,10,2,4
220,10,3,8
220,10,4,4
220,10,5,2
220,10,6,1
220,11,0,6
220,11,1,7
220,11,2,7
220,11,3,5
220,11,4,5
220,11,5,3
220,11,6,2
220,12,0,6
220,12,1,4
220,12,2,4
220,12,3,3
220,12,4,8
220,12,5,2
220,12,6,1
220,13,0,3
220,13,1,6
220,13,2,3
220,13,3,7
220,13,4,3
220,13,5,2
220,13,6,1
220,14,0,5
220,14,1,3
220,14,2,4
220,14,3,3
220,14,4,4
220,14,5,6
220,14,6,1
220,15,0,5
220,15,1,3
220,15,2,5
220,15,3,5
220,15,4,4
220,15,5,2
220,15,6,2
220,16,0,2
220,16,1,3
220,16,2,2
220,16,3,4
220,16,4,3
220,16,5,3
220,16,6,2
220,17,0,3
220,17,1,2
220,17,3,5
220,17,4,2
220,17,5,3
220,17,6,2
220,18,0,1
220,18,2,1
220,18,3,2
220,18,4,1
220,18,5,2
220,19,4,1
220,19,5,1
220,19,6,2
220,20,0,1
220,20,3,1
220,20,4,1
220,20,5,2
220,20,6,2
220,21,1,1
220,21,2,3
220,21,3,2
220,21,4,2
220,21,5,1
220,21,6,1
220,22,2,2
220,22,6,1
220,23,3,1
220,23,6,1
221,1,3,1
221,3,4,2
221,9,5,1
221,10,6,1
222,0,3,3
222,1,3,5
222,2,0,1
222,2,3,1
222,3,0,1
222,3,1,1
222,3,3,1
222,3,4,1
222,3,5,1
222,4,0,2
222,4,2,3
222,4,3,3
222,4,4,5
222,5,0,4
222,5,1,4
222,5,2,10
222,5,3,3
222,5,4,4
222,5,6,1
222,6,0,9
222,6,1,13
222,6,2,13
222,6,3,9
222,6,4,14
222,6,6,2
222,7,0,7
222,7,1,14
222,7,2,10
222,7,3,17
222,7,4,13
222,7,5,4
222,7,6,6
222,8,0,5
222,8,1,14
222,8,2,13
222,8,3,16
222,8,4,17
222,8,5,11
222,8,6,4
222,9,0,4
222,9,1,14
222,9,2,23
222,9,3,20
222,9,4,17
222,9,5,13
222,9,6,6
222,10,0,7
222,10,1,12
222,10,2,11
222,10,3,24
222,10,4,18
222,10,5,14
222,10,6,8
222,11,0,7
222,11,1,7
222,11,2,9
222,11,3,11
222,11,4,24
222,11,5,11
222,11,6,12
222,12,0,5
222,12,1,6
222,12,2,12
222,12,3,14
222,12,4,11
222,12,5,4
222,12,6,31
222,13,0,5
222,13,1,8
222,13,2,8
222,13,3,20
222,13,4,9
222,13,5,5
222,13,6,7
222,14,0,4
222,14,1,7
222,14,2,5
222,14,3,7
222,14,4,15
222,14,5,8
222,15,0,4
222,15,1,7
222,15,2,5
222,15,3,3
222,15,4,6
222,15,5,2
222,16,0,3
222,16,1,1
222,16,2,4
222,16,3,4
222,16,4,4
222,16,5,2
222,16,6,2
222,17,0,9
222,17,1,3
222,17,2,2
222,17,3,3
222,17,4,4
222,17,5,2
222,17,6,3
222,18,0,1
222,18,1,1
222,18,2,2
222,18,3,5
222,18,4,4
222,18,6,1
222,19,0,1
222,19,1,1
222,19,2,2
222,19,3,1
222,19,4,4
222,19,5,2
222,20,0,1
222,20,1,3
222,20,2,2
222,20,4,3
222,20,5,2
222,21,1,1
222,21,2,2
222,21,3,1
222,21,4,2
222,22,3,1
222,22,6,2
222,23,5,1
223,0,0,6
223,0,1,3
223,0,2,3
223,0,3,2
223,0,4,2
223,0,5,1
223,1,0,1
223,1,1,3
223,1,4,3
223,1,5,2
223,1,6,1
223,2,0,1
223,2,3,2
223,2,6,2
223,3,4,3
223,3,5,2
223,4,3,1
223,4,5,2
223,5,1,1
223,5,2,1
223,5,3,1
223,5,4,1
223,5,5,1
223,5,6,2
223,6,0,2
223,6,1,2
223,6,2,8
223,6,3,6
223,6,4,3
223,6,6,1
223,7,0,4
223,7,1,4
223,7,2,4
223,7,3,6
223,7,4,10
223,7,5,3
223,7,6,4
223,8,0,3
223,8,1,9
223,8,2,7
223,8,3,7
223,8,4,5
223,8,5,5
223,9,0,3
223,9,1,8
223,9,2,7
223,9,3,9
223,9,4,4
223,9,5,6
223,9,6,5
223,10,0,5
223,10,1,7
223,10,2,5
223,10,3,6
223,10,4,4
223,10,5,9
223,10,6,1
223,11,0,2
223,11,1,6
223,11,2,11
223,11,3,8
223,11,4,9
223,11,5,4
223,11,6,1
223,12,0,7
223,12,1,12
223,12,2,5
223,12,3,6
223,12,4,5
223,12,5,2
223,12,6,4
223,13,0,3
223,13,1,1
223,13,2,6
223,13,3,12
223,13,4,6
223,13,5,7
223,13,6,3
223,14,0,6
223,14,1,6
223,14,2,5
223,14,3,5
223,14,4,15
223,14,5,1
223,14,6,2
223,15,0,9
223,15,1,10
223,15,2,4
223,15,3,7
223,15,4,6
223,15,5,5
223,15,6,4
223,16,0,8
223,16,1,5
223,16,2,3
223,16,3,3
223,16,4,11
223,16,5,8
223,16,6,5
223,17,0,4
223,17,1,5
223,17,2,4
223,17,3,4
223,17,4,6
223,17,5,8
223,17,6,7
223,18,0,4
223,18,1,2
223,18,2,2
223,18,3,11
223,18,4,8
223,18,5,9
223,18,6,4
223,19,0,2
223,19,1,5
223,19,2,5
223,19,3,3
223,19,4,3
223,19,5,2
223,19,6,1
223,20,0,3
223,20,1,2
223,20,2,4
223,20,3,6
223,20,4,2
223,20,5,3
223,20,6,5
223,21,0,4
223,21,1,2
223,21,2,1
223,21,3,2
223,21,4,1
223,21,5,4
223,21,6,3
223,22,0,6
223,22,1,4
223,22,3,4
223,22,4,3
223,22,5,2
223,22,6,4
223,23,0,5
223,23,1,3
223,23,2,4
223,23,3,1
223,23,4,3
223,23,5,2
223,23,6,1
224,0,0,2
224,0,1,4
224,0,2,7
224,0,3,12
224,0,4,5
224,0,5,24
224,0,6,18
224,1,0,2
224,1,1,1
224,1,2,7
224,1,3,18
224,1,4,8
224,1,5,19
224,1,6,14
224,2,0,2
224,2,1,2
224,2,3,16
224,2,4,3
224,2,5,16
224,2,6,21
224,3,0,1
224,3,1,1
224,3,2,1
224,3,3,9
224,3,4,3
224,3,5,10
224,3,6,5
224,4,0,3
224,4,1,3
224,4,2,3
224,4,3,6
224,4,4,4
224,4,5,3
224,5,0,4
224,5,1,7
224,5,2,1
224,5,3,3
224,5,4,6
224,5,5,4
224,5,6,1
224,6,0,2
224,6,1,3
224,6,2,4
224,6,3,11
224,6,4,8
224,6,5,5
224,6,6,1
224,7,0,10
224,7,1,13
224,7,2,16
224,7,3,13
224,7,4,19
224,7,5,7
224,7,6,5
224,8,0,13
224,8,1,20
224,8,2,18
224,8,3,22
224,8,4,26
224,8,5,15
224,8,6,5
224,9,0,18
224,9,1,21
224,9,2,20
224,9,3,26
224,9,4,26
224,9,5,21
224,9,6,11
224,10,0,11
224,10,1,22
224,10,2,18
224,10,3,31
224,10,4,27
224,10,5,27
224,10,6,11
224,11,0,11
224,11,1,23
224,11,2,24
224,11,3,29
224,11,4,24
224,11,5,45
224,11,6,15
224,12,0,8
224,12,1,19
224,12,2,25
224,12,3,24
224,12,4,28
224,12,5,33
224,12,6,18
224,13,0,14
224,13,1,10
224,13,2,18
224,13,3,23
224,13,4,23
224,13,5,21
224,13,6,11
224,14,0,12
224,14,1,8
224,14,2,9
224,14,3,20
224,14,4,13
224,14,5,18
224,14,6,11
224,15,0,8
224,15,1,10
224,15,2,18
224,15,3,15
224,15,4,20
224,15,5,21
224,15,6,12
224,16,0,6
224,16,1,19
224,16,2,18
224,16,3,29
224,16,4,19
224,16,5,29
224,16,6,14
224,17,0,5
224,17,1,11
224,17,2,14
224,17,3,17
224,17,4,22
224,17,5,45
224,17,6,15
224,18,0,8
224,18,1,8
224,18,2,29
224,18,3,38
224,18,4,25
224,18,5,35
224,18,6,12
224,19,0,10
224,19,1,16
224,19,2,15
224,19,3,20
224,19,4,28
224,19,5,24
224,19,6,11
224,20,0,9
224,20,1,9
224,20,2,6
224,20,3,19
224,20,4,31
224,20,5,17
224,20,6,8
224,21,0,3
224,21,1,12
224,21,2,13
224,21,3,18
224,21,4,23
224,21,5,16
224,21,6,5
224,22,0,6
224,22,1,7
224,22,2,12
224,22,3,13
224,22,4,18
224,22,5,18
224,22,6,5
224,23,0,2
224,23,1,3
224,23,3,12
224,23,4,33
224,23,5,28
224,23,6,8
225,0,1,1
225,0,3,10
225,0,4,1
225,0,6,2
225,1,3,2
225,1,5,1
225,2,3,1
225,3,1,1
225,3,3,4
225,3,4,1
225,3,5,4
225,4,1,4
225,4,2,3
225,4,3,3
225,4,4,3
225,4,5,2
225,4,6,1
225,5,0,5
225,5,1,6
225,5,2,6
225,5,3,12
225,5,4,3
225,5,5,1
225,5,6,1
225,6,0,8
225,6,1,18
225,6,2,17
225,6,3,18
225,6,4,16
225,6,5,1
225,6,6,3
225,7,0,17
225,7,1,15
225,7,2,30
225,7,3,23
225,7,4,28
225,7,5,7
225,7,6,2
225,8,0,15
225,8,1,14
225,8,2,17
225,8,3,25
225,8,4,21
225,8,5,12
225,8,6,11
225,9,0,14
225,9,1,28
225,9,2,14
225,9,3,25
225,9,4,28
225,9,5,14
225,9,6,8
225,10,0,9
225,10,1,23
225,10,2,22
225,10,3,28
225,10,4,28
225,10,5,12
225,10,6,9
225,11,0,12
225,11,1,16
225,11,2,17
225,11,3,24
225,11,4,17
225,11,5,11
225,11,6,18
225,12,0,3
225,12,1,8
225,12,2,16
225,12,3,25
225,12,4,15
225,12,5,12
225,12,6,14
225,13,0,9
225,13,1,20
225,13,2,17
225,13,3,15
225,13,4,21
225,13,5,6
225,13,6,19
225,14,0,6
225,14,1,12
225,14,2,11
225,14,3,16
225,14,4,16
225,14,5,2
225,14,6,9
225,15,0,8
225,15,1,7
225,15,2,18
225,15,3,14
225,15,4,18
225,15,5,5
225,15,6,6
225,16,0,8
225,16,1,14
225,16,2,9
225,16,3,17
225,16,4,23
225,16,5,12
225,16,6,6
225,17,0,3
225,17,1,9
225,17,2,12
225,17,3,9
225,17,4,14
225,17,5,5
225,17,6,5
225,18,0,1
225,18,1,10
225,18,2,7
225,18,3,9
225,18,4,9
225,18,5,7
225,18,6,1
225,19,1,4
225,19,2,6
225,19,3,5
225,19,4,3
225,19,5,3
225,19,6,1
225,20,0,1
225,20,2,3
225,20,3,4
225,20,4,1
225,20,5,3
225,20,6,3
225,21,1,1
225,21,2,2
225,21,3,1
225,21,4,2
225,21,5,4
225,21,6,1
225,22,1,3
225,22,2,2
225,22,3,1
225,22,4,3
225,22,5,3
225,23,0,1
225,23,4,2
225,23,5,2
225,23,6,1
226,0,0,4
226,0,1,7
226,0,2,5
226,0,4,10
226,0,5,14
226,0,6,10
226,1,0,4
226,1,1,3
226,1,2,1
226,1,3,3
226,1,4,1
226,1,5,25
226,1,6,19
226,2,0,3
226,2,1,1
226,2,2,1
226,2,3,1
226,2,4,3
226,2,5,28
226,2,6,6
226,3,0,2
226,3,1,3
226,3,3,2
226,3,4,2
226,3,5,6
226,3,6,6
226,4,0,3
226,4,1,1
226,4,2,2
226,4,3,5
226,4,4,4
226,4,5,7
226,4,6,7
226,5,0,3
226,5,1,3
226,5,2,9
226,5,3,5
226,5,4,11
226,5,5,8
226,5,6,1
226,6,0,11
226,6,1,6
226,6,2,10
226,6,3,7
226,6,4,20
226,6,5,7
226,6,6,12
226,7,0,17
226,7,1,16
226,7,2,12
226,7,3,18
226,7,4,10
226,7,5,13
226,7,6,10
226,8,0,15
226,8,1,14
226,8,2,13
226,8,3,18
226,8,4,25
226,8,5,21
226,8,6,18
226,9,0,9
226,9,1,18
226,9,2,12
226,9,3,19
226,9,4,10
226,9,5,13
226,9,6,11
226,10,0,10
226,10,1,15
226,10,2,8
226,10,3,16
226,10,4,19
226,10,5,24
226,10,6,5
226,11,0,11
226,11,1,12
226,11,2,10
226,11,3,27
226,11,4,13
226,11,5,15
226,11,6,13
226,12,0,15
226,12,1,20
226,12,2,19
226,12,3,16
226,12,4,9
226,12,5,11
226,12,6,17
226,13,0,17
226,13,1,17
226,13,2,17
226,13,3,15
226,13,4,18
226,13,5,13
226,13,6,12
226,14,0,17
226,14,1,20
226,14,2,14
226,14,3,23
226,14,4,34
226,14,5,17
226,14,6,9
226,15,0,17
226,15,1,16
226,15,2,22
226,15,3,18
226,15,4,26
226,15,5,24
226,15,6,13
226,16,0,20
226,16,1,30
226,16,2,29
226,16,3,27
226,16,4,24
226,16,5,20
226,16,6,9
226,17,0,15
226,17,1,22
226,17,2,24
226,17,3,15
226,17,4,27
226,17,5,8
226,17,6,8
226,18,0,11
226,18,1,6
226,18,2,15
226,18,3,26
226,18,4,15
226,18,5,6
226,18,6,7
226,19,0,4
226,19,1,7
226,19,2,10
226,19,3,12
226,19,4,15
226,19,5,11
226,19,6,4
226,20,0,7
226,20,2,10
226,20,3,11
226,20,4,10
226,20,5,12
226,20,6,7
226,21,0,3
226,21,1,9
226,21,2,11
226,21,3,2
226,21,4,4
226,21,5,4
226,21,6,4
226,22,0,2
226,22,1,7
226,22,2,8
226,22,3,9
226,22,4,11
226,22,5,6
226,22,6,3
226,23,0,10
226,23,1,8
226,23,2,3
226,23,3,4
226,23,4,9
226,23,5,5
226,23,6,2
227,0,2,1
227,1,3,1
227,2,6,1
227,4,5,1
227,5,1,4
227,5,2,2
227,5,3,3
227,5,4,2
227,5,6,1
227,6,0,2
227,6,1,1
227,6,2,2
227,6,3,2
227,6,5,1
227,7,0,4
227,7,1,1
227,7,2,10
227,7,3,6
227,7,4,7
227,7,5,1
227,7,6,1
227,8,0,3
227,8,1,4
227,8,2,3
227,8,3,4
227,8,4,6
227,8,5,1
227,8,6,2
227,9,0,2
227,9,1,11
227,9,2,3
227,9,3,6
227,9,4,8
227,9,5,1
227,9,6,1
227,10,0,4
227,10,1,4
227,10,2,9
227,10,3,5
227,10,4,5
227,10,5,5
227,10,6,3
227,11,1,4
227,11,2,5
227,11,3,4
227,11,4,4
227,11,5,4
227,11,6,2
227,12,0,5
227,12,1,6
227,12,2,5
227,12,3,10
227,12,4,5
227,12,5,4
227,12,6,1
227,13,0,3
227,13,1,4
227,13,2,7
227,13,3,5
227,13,4,2
227,13,5,2
227,13,6,2
227,14,0,2
227,14,1,6
227,14,2,7
227,14,3,6
227,14,4,4
227,14,5,1
227,14,6,1
227,15,0,5
227,15,1,5
227,15,2,4
227,15,3,4
227,15,4,3
227,16,0,1
227,16,1,5
227,16,2,3
227,16,3,7
227,16,4,4
227,16,5,1
227,16,6,1
227,17,0,2
227,17,1,1
227,17,2,2
227,17,3,2
227,17,4,1
227,18,0,1
227,18,2,1
227,18,5,1
227,18,6,1
227,19,4,3
227,19,5,2
227,20,2,2
227,20,3,1
227,20,4,1
227,20,5,1
227,21,3,2
227,23,5,1
228,0,0,1
228,0,1,1
228,0,2,1
228,0,3,1
228,0,4,3
228,0,5,1
228,1,3,2
228,2,3,1
228,2,6,1
228,4,3,1
228,4,4,1
228,5,0,1
228,5,5,1
228,5,6,1
228,6,0,2
228,6,1,3
228,6,2,3
228,6,3,2
228,6,4,1
228,6,5,3
228,6,6,1
228,7,0,5
228,7,1,6
228,7,2,8
228,7,3,3
228,7,4,5
228,7,5,2
228,7,6,3
228,8,0,7
228,8,1,7
228,8,2,4
228,8,3,7
228,8,4,2
228,8,5,2
228,8,6,3
228,9,0,3
228,9,1,5
228,9,2,7
228,9,3,7
228,9,4,7
228,9,5,5
228,9,6,4
228,10,0,3
228,10,1,5
228,10,2,6
228,10,3,3
228,10,4,8
228,10,6,4
228,11,0,4
228,11,1,4
228,11,2,3
228,11,3,12
228,11,4,9
228,11,6,3
228,12,0,5
228,12,1,7
228,12,2,3
228,12,3,9
228,12,4,13
228,12,5,8
228,12,6,4
228,13,0,8
228,13,1,12
228,13,2,7
228,13,3,4
228,13,4,6
228,13,5,7
228,13,6,3
228,14,0,10
228,14,1,9
228,14,2,18
228,14,3,16
228,14,4,11
228,14,5,3
228,14,6,2
228,15,0,6
228,15,1,13
228,15,2,7
228,15,3,11
228,15,4,6
228,15,5,2
228,16,0,8
228,16,1,10
228,16,2,11
228,16,3,7
228,16,4,10
228,16,5,4
228,16,6,1
228,17,0,6
228,17,1,6
228,17,2,9
228,17,3,9
228,17,4,9
228,17,5,4
228,17,6,3
228,18,0,2
228,18,1,1
228,18,2,3
228,18,3,4
228,18,4,5
228,18,5,3
228,19,0,3
228,19,2,3
228,19,5,4
228,19,6,1
228,20,3,2
228,20,4,4
228,20,5,1
228,21,0,1
228,21,3,2
228,21,6,1
228,22,3,1
228,22,4,2
228,22,6,3
228,23,0,3
228,23,2,1
228,23,3,1
228,23,4,4
228,23,5,1
229,0,0,35
229,0,1,40
229,0,2,46
229,0,3,167
229,0,4,112
229,0,5,214
229,0,6,182
229,1,0,15
229,1,1,16
229,1,2,20
229,1,3,127
229,1,4,56
229,1,5,147
229,1,6,112
229,2,0,20
229,2,1,11
229,2,2,8
229,2,3,84
229,2,4,39
229,2,5,83
229,2,6,83
229,3,0,7
229,3,1,6
229,3,2,6
229,3,3,52
229,3,4,23
229,3,5,53
229,3,6,38
229,4,0,9
229,4,1,3
229,4,2,13
229,4,3,35
229,4,4,25
229,4,5,45
229,4,6,41
229,5,0,21
229,5,1,18
229,5,2,22
229,5,3,40
229,5,4,29
229,5,5,25
229,5,6,12
229,6,0,56
229,6,1,68
229,6,2,87
229,6,3,105
229,6,4,89
229,6,5,39
229,6,6,27
229,7,0,137
229,7,1,241
229,7,2,260
229,7,3,295
229,7,4,272
229,7,5,120
229,7,6,59
229,8,0,234
229,8,1,364
229,8,2,421
229,8,3,437
229,8,4,418
229,8,5,187
229,8,6,93
229,9,0,266
229,9,1,396
229,9,2,440
229,9,3,438
229,9,4,414
229,9,5,296
229,9,6,174
229,10,0,274
229,10,1,375
229,10,2,365
229,10,3,394
229,10,4,381
229,10,5,418
229,10,6,211
229,11,0,286
229,11,1,387
229,11,2,397
229,11,3,401
229,11,4,420
229,11,5,456
229,11,6,250
229,12,0,307
229,12,1,419
229,12,2,389
229,12,3,430
229,12,4,458
229,12,5,491
229,12,6,256
229,13,0,296
229,13,1,324
229,13,2,364
229,13,3,401
229,13,4,407
229,13,5,464
229,13,6,271
229,14,0,281
229,14,1,325
229,14,2,350
229,14,3,401
229,14,4,421
229,14,5,400
229,14,6,233
229,15,0,293
229,15,1,339
229,15,2,346
229,15,3,412
229,15,4,437
229,15,5,455
229,15,6,214
229,16,0,258
229,16,1,327
229,16,2,327
229,16,3,366
229,16,4,442
229,16,5,413
229,16,6,237
229,17,0,324
229,17,1,409
229,17,2,384
229,17,3,568
229,17,4,478
229,17,5,409
229,17,6,213
229,18,0,306
229,18,1,552
229,18,2,500
229,18,3,589
229,18,4,587
229,18,5,482
229,18,6,204
229,19,0,235
229,19,1,345
229,19,2,413
229,19,3,486
229,19,4,485
229,19,5,403
229,19,6,171
229,20,0,212
229,20,1,348
229,20,2,370
229,20,3,500
229,20,4,439
229,20,5,392
229,20,6,141
229,21,0,182
229,21,1,334
229,21,2,340
229,21,3,452
229,21,4,384
229,21,5,335
229,21,6,117
229,22,0,102
229,22,1,178
229,22,2,256
229,22,3,349
229,22,4,382
229,22,5,325
229,22,6,94
229,23,0,74
229,23,1,101
229,23,2,155
229,23,3,231
229,23,4,302
229,23,5,307
229,23,6,67
230,0,0,113
230,0,1,134
230,0,2,155
230,0,3,166
230,0,4,272
230,0,5,398
230,0,6,363
230,1,0,49
230,1,1,50
230,1,2,81
230,1,3,102
230,1,4,157
230,1,5,208
230,1,6,225
230,2,0,20
230,2,1,22
230,2,2,41
230,2,3,108
230,2,4,79
230,2,5,134
230,2,6,105
230,3,0,26
230,3,1,20
230,3,2,35
230,3,3,77
230,3,4,42
230,3,5,81
230,3,6,86
230,4,0,29
230,4,1,18
230,4,2,29
230,4,3,75
230,4,4,60
230,4,5,76
230,4,6,69
230,5,0,48
230,5,1,49
230,5,2,56
230,5,3,85
230,5,4,63
230,5,5,46
230,5,6,56
230,6,0,87
230,6,1,71
230,6,2,118
230,6,3,126
230,6,4,112
230,6,5,62
230,6,6,67
230,7,0,140
230,7,1,174
230,7,2,229
230,7,3,263
230,7,4,161
230,7,5,112
230,7,6,169
230,8,0,258
230,8,1,323
230,8,2,313
230,8,3,347
230,8,4,280
230,8,5,257
230,8,6,223
230,9,0,344
230,9,1,370
230,9,2,332
230,9,3,424
230,9,4,431
230,9,5,410
230,9,6,336
230,10,0,438
230,10,1,408
230,10,2,393
230,10,3,521
230,10,4,574
230,10,5,577
230,10,6,451
230,11,0,413
230,11,1,438
230,11,2,417
230,11,3,597
230,11,4,582
230,11,5,658
230,11,6,458
230,12,0,373
230,12,1,397
230,12,2,409
230,12,3,621
230,12,4,575
230,12,5,610
230,12,6,459
230,13,0,417
230,13,1,468
230,13,2,488
230,13,3,610
230,13,4,671
230,13,5,703
230,13,6,439
230,14,0,428
230,14,1,508
230,14,2,524
230,14,3,649
230,14,4,722
230,14,5,602
230,14,6,429
230,15,0,409
230,15,1,500
230,15,2,599
230,15,3,709
230,15,4,705
230,15,5,780
230,15,6,574
230,16,0,515
230,16,1,535
230,16,2,950
230,16,3,781
230,16,4,858
230,16,5,1361
230,16,6,691
230,17,0,643
230,17,1,853
230,17,2,878
230,17,3,981
230,17,4,942
230,17,5,1000
230,17,6,696
230,18,0,670
230,18,1,878
230,18,2,966
230,18,3,1079
230,18,4,956
230,18,5,957
230,18,6,561
230,19,0,545
230,19,1,786
230,19,2,894
230,19,3,1022
230,19,4,799
230,19,5,790
230,19,6,446
230,20,0,444
230,20,1,863
230,20,2,930
230,20,3,1115
230,20,4,783
230,20,5,686
230,20,6,445
230,21,0,490
230,21,1,1357
230,21,2,1169
230,21,3,1598
230,21,4,1544
230,21,5,961
230,21,6,592
230,22,0,394
230,22,1,745
230,22,2,1189
230,22,3,1214
230,22,4,1323
230,22,5,1660
230,22,6,424
230,23,0,188
230,23,1,408
230,23,2,370
230,23,3,602
230,23,4,731
230,23,5,905
230,23,6,207
231,0,0,9
231,0,1,20
231,0,2,36
231,0,3,103
231,0,4,104
231,0,5,236
231,0,6,171
231,1,0,6
231,1,1,9
231,1,2,23
231,1,3,96
231,1,4,70
231,1,5,164
231,1,6,147
231,2,0,4
231,2,1,4
231,2,2,23
231,2,3,108
231,2,4,68
231,2,5,147
231,2,6,111
231,3,0,2
231,3,1,2
231,3,2,6
231,3,3,47
231,3,4,35
231,3,5,113
231,3,6,105
231,4,0,3
231,4,1,7
231,4,2,6
231,4,3,23
231,4,4,18
231,4,5,53
231,4,6,62
231,5,0,9
231,5,1,10
231,5,2,7
231,5,3,14
231,5,4,9
231,5,5,7
231,5,6,1
231,6,0,16
231,6,1,22
231,6,2,24
231,6,3,34
231,6,4,13
231,6,5,10
231,6,6,7
231,7,0,64
231,7,1,116
231,7,2,117
231,7,3,118
231,7,4,83
231,7,5,29
231,7,6,16
231,8,0,96
231,8,1,168
231,8,2,204
231,8,3,219
231,8,4,147
231,8,5,49
231,8,6,28
231,9,0,98
231,9,1,164
231,9,2,157
231,9,3,207
231,9,4,161
231,9,5,96
231,9,6,48
231,10,0,115
231,10,1,174
231,10,2,164
231,10,3,206
231,10,4,174
231,10,5,187
231,10,6,82
231,11,0,129
231,11,1,194
231,11,2,202
231,11,3,246
231,11,4,211
231,11,5,169
231,11,6,134
231,12,0,141
231,12,1,210
231,12,2,201
231,12,3,259
231,12,4,240
231,12,5,236
231,12,6,140
231,13,0,156
231,13,1,162
231,13,2,204
231,13,3,285
231,13,4,241
231,13,5,282
231,13,6,140
231,14,0,151
231,14,1,214
